gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstrand	fpkm_unstrand	fpkm_uq_unstrand
ENSG00000203993.6	ARRDC1-AS1	lncRNA	345	172	185	4.211	1.5815	2.0048
ENSG00000203995.10	ZYG11A	protein_coding	19	15	8	0.1751	0.0658	0.0834
ENSG00000204001.9	LCN8	protein_coding	0	0	0	0	0	0
ENSG00000204007.7	GLT6D1	protein_coding	0	0	0	0	0	0
ENSG00000204010.3	IFIT1B	protein_coding	1	1	0	0.0219	0.0082	0.0104
ENSG00000204019.5	CT83	protein_coding	0	0	0	0	0	0
ENSG00000204020.6	LIPN	protein_coding	2	1	1	0.0154	0.0058	0.0073
ENSG00000204021.4	LIPK	protein_coding	0	0	0	0	0	0
ENSG00000204022.9	LIPJ	protein_coding	17	11	6	0.1625	0.061	0.0773
ENSG00000204025.8	TRPC5OS	protein_coding	4	3	1	0.0571	0.0215	0.0272
ENSG00000204031.3	LCN1P2	unprocessed_pseudogene	0	0	0	0	0	0
ENSG00000204033.10	LRIT2	protein_coding	0	0	0	0	0	0
ENSG00000204052.4	LRRC73	protein_coding	13	6	7	0.2652	0.0996	0.1263
ENSG00000204060.7	FOXO6	protein_coding	37	19	18	0.6676	0.2507	0.3179
ENSG00000204065.3	TCEAL5	protein_coding	77	38	40	3.1852	1.1963	1.5165
ENSG00000204070.10	SYS1	protein_coding	2191	1128	1077	15.8004	5.9342	7.5225
ENSG00000204071.10	TCEAL6	protein_coding	19	10	10	0.5979	0.2246	0.2847
ENSG00000204084.13	INPP5B	protein_coding	1333	798	788	6.4589	2.4258	3.0751
ENSG00000204086.4	RPA4	protein_coding	2	1	1	0.0555	0.0208	0.0264
ENSG00000204099.12	NEU4	protein_coding	4	1	3	0.0389	0.0146	0.0185
ENSG00000204103.4	MAFB	protein_coding	3818	1880	1938	48.7464	18.3079	23.208
ENSG00000204104.12	TRAF3IP1	protein_coding	1407	687	720	13.1946	4.9555	6.2819
ENSG00000204116.11	CHIC1	protein_coding	970	507	463	6.0486	2.2717	2.8797
ENSG00000204120.16	GIGYF2	protein_coding	5108	2645	2642	14.2814	5.3637	6.7993
ENSG00000204130.14	RUFY2	protein_coding	948	1106	1054	5.0411	1.8933	2.4
ENSG00000204131.9	NHSL2	protein_coding	2617	1322	1295	6.3953	2.4019	3.0448
ENSG00000204138.13	PHACTR4	protein_coding	2033	1065	968	12.0222	4.5152	5.7237
ENSG00000204140.10	CLPSL1	protein_coding	4	3	1	0.2202	0.0827	0.1048
ENSG00000204147.11	ASAH2B	protein_coding	205	101	105	1.3686	0.514	0.6516
ENSG00000204149.13	AGAP6	protein_coding	14	8	10	0.1913	0.0718	0.0911
ENSG00000204152.14	TIMM23B	protein_coding	113	65	51	1.6084	0.6041	0.7657
ENSG00000204160.12	ZDHHC18	protein_coding	2318	1148	1170	18.3696	6.8991	8.7457
ENSG00000204161.14	TMEM273	protein_coding	2129	1098	1031	22.3429	8.3914	10.6374
ENSG00000204172.12	AGAP9	protein_coding	132	74	66	2.3928	0.8987	1.1392
ENSG00000204174.8	NPY4R	protein_coding	0	0	0	0	0	0
ENSG00000204175.5	GPRIN2	protein_coding	44	23	21	0.9674	0.3633	0.4606
ENSG00000204176.14	SYT15	protein_coding	92	55	55	0.556	0.2088	0.2647
ENSG00000204178.11	MACO1	protein_coding	2236	1098	1138	24.3151	9.1321	11.5763
ENSG00000204179.10	PTPN20	protein_coding	88	50	38	0.845	0.3174	0.4023
ENSG00000204186.10	ZDBF2	protein_coding	1194	616	578	4.7393	1.78	2.2564
ENSG00000204193.11	TXNDC8	protein_coding	2	1	1	0.0396	0.0149	0.0189
ENSG00000204195.4	AWAT1	protein_coding	2	1	1	0.059	0.0222	0.0281
ENSG00000204196.5	RPL12P16	processed_pseudogene	0	0	0	0	0	0
ENSG00000204209.13	DAXX	protein_coding	2231	1109	1122	31.3014	11.756	14.9025
ENSG00000204217.15	BMPR2	protein_coding	12915	6455	6460	44.6735	16.7782	21.2689
ENSG00000204219.11	TCEA3	protein_coding	1751	819	936	20.6161	7.7429	9.8153
ENSG00000204220.12	PFDN6	protein_coding	794	494	482	11.6342	4.3695	5.539
ENSG00000204227.5	RING1	protein_coding	1525	767	758	36.3957	13.6693	17.3279
ENSG00000204228.4	HSD17B8	protein_coding	701	344	357	26.1931	9.8375	12.4705
ENSG00000204231.11	RXRB	protein_coding	2271	1170	1193	25.2153	9.4702	12.0049
ENSG00000204237.5	OXLD1	protein_coding	501	237	264	13.5486	5.0885	6.4505
ENSG00000204246.3	OR13C3	protein_coding	0	0	0	0	0	0
ENSG00000204248.11	COL11A2	protein_coding	51	20	32	0.3274	0.123	0.1559
ENSG00000204252.14	HLA-DOA	protein_coding	1284	639	646	13.9347	5.2335	6.6343
ENSG00000204256.14	BRD2	protein_coding	9584	5184	5407	46.1024	17.3149	21.9492
ENSG00000204257.15	HLA-DMA	protein_coding	5371	2684	2726	92.2216	34.6361	43.9064
ENSG00000204262.14	COL5A2	protein_coding	9439	4752	4688	55.8023	20.958	26.5673
ENSG00000204264.12	PSMB8	protein_coding	2273	1209	1178	28.2617	10.6144	13.4553
ENSG00000204267.16	TAP2	protein_coding	1280	613	667	8.681	3.2603	4.133
ENSG00000204271.13	SPIN3	protein_coding	837	450	406	2.2862	0.8587	1.0885
ENSG00000204278.12	TMEM235	protein_coding	0	0	0	0	0	0
ENSG00000204279.7	PAGE3	protein_coding	0	0	0	0	0	0
ENSG00000204287.14	HLA-DRA	protein_coding	23326	11738	11590	811.331	304.7154	386.2722
ENSG00000204290.10	BTNL2	protein_coding	1	0	1	0.0295	0.0111	0.014
ENSG00000204291.11	COL15A1	protein_coding	17217	8688	8613	111.9742	42.0547	53.3106
ENSG00000204296.11	TSBP1	protein_coding	0	0	0	0	0	0
ENSG00000204300.7	TMEM225	protein_coding	0	0	0	0	0	0
ENSG00000204301.6	NOTCH4	protein_coding	4129	2052	2078	18.3277	6.8834	8.7258
ENSG00000204304.12	PBX2	protein_coding	1887	967	920	18.6925	7.0204	8.8994
ENSG00000204305.14	AGER	protein_coding	119	57	67	2.4815	0.932	1.1814
ENSG00000204308.8	RNF5	protein_coding	1649	865	788	63.3104	23.7778	30.1419
ENSG00000204310.13	AGPAT1	protein_coding	1946	2424	2417	23.4349	8.8016	11.1573
ENSG00000204311.15	PJVK	protein_coding	225	114	122	2.1726	0.816	1.0344
ENSG00000204314.12	PRRT1	protein_coding	114	57	57	1.578	0.5926	0.7513
ENSG00000204315.4	FKBPL	protein_coding	249	127	123	8.0283	3.0152	3.8223
ENSG00000204316.13	MRPL38	protein_coding	61	32	43	0.7898	0.2966	0.376
ENSG00000204323.5	SMIM5	protein_coding	16	12	11	0.1353	0.0508	0.0644
ENSG00000204334.7	ERICH2	protein_coding	65	31	34	4.6797	1.7576	2.228
ENSG00000204335.4	SP5	protein_coding	71	30	41	1.4812	0.5563	0.7052
ENSG00000204344.14	STK19	protein_coding	387	268	244	4.235	1.5906	2.0163
ENSG00000204345.1	CD300LD	protein_coding	0	1	1	0	0	0
ENSG00000204347.4	BTBD17	protein_coding	1	1	0	0.0251	0.0094	0.0119
ENSG00000204348.10	DXO	protein_coding	288	197	218	5.0228	1.8864	2.3913
ENSG00000204356.14	NELFE	protein_coding	2766	1416	1351	45.2144	16.9814	21.5264
ENSG00000204361.10	NXPE2	protein_coding	5	1	4	0.1158	0.0435	0.0551
ENSG00000204363.5	SPANXN5	protein_coding	0	0	0	0	0	0
ENSG00000204366.4	ZBTB12	protein_coding	73	55	35	1.6091	0.6043	0.7661
ENSG00000204370.13	SDHD	protein_coding	5116	2593	2524	79.3422	29.7989	37.7746
ENSG00000204371.11	EHMT2	protein_coding	1552	1280	1234	9.213	3.4602	4.3863
ENSG00000204379.11	XAGE1A	protein_coding	0	0	0	0	0	0
ENSG00000204381.12	LAYN	protein_coding	377	188	189	5.1884	1.9486	2.4702
ENSG00000204382.11	XAGE1B	protein_coding	0	0	0	0	0	0
ENSG00000204385.13	SLC44A4	protein_coding	242	113	129	3.1081	1.1673	1.4797
ENSG00000204386.12	NEU1	protein_coding	2612	1276	1336	23.4431	8.8046	11.1612
ENSG00000204387.14	SNHG32	lncRNA	480	239	242	11.532	4.3311	5.4904
ENSG00000204388.7	HSPA1B	protein_coding	12162	6333	5834	209.074	78.5229	99.5395
ENSG00000204389.10	HSPA1A	protein_coding	9890	4949	4946	178.0082	66.8554	84.7492
ENSG00000204390.10	HSPA1L	protein_coding	181	89	93	2.8355	1.065	1.35
ENSG00000204392.11	LSM2	protein_coding	1264	609	655	51.6451	19.3966	24.5881
ENSG00000204394.13	VARS1	protein_coding	2403	1200	1205	17.6829	6.6413	8.4188
ENSG00000204396.11	VWA7	protein_coding	78	44	34	0.9191	0.3452	0.4376
ENSG00000204397.8	CARD16	protein_coding	331	137	194	8.4846	3.1866	4.0395
ENSG00000204403.9	CASP12	polymorphic_pseudogene	30	13	17	0.7268	0.273	0.346
ENSG00000204406.14	MBD5	protein_coding	1428	743	757	2.532	0.951	1.2055
ENSG00000204410.16	MSH5	protein_coding	56	30	37	0.3856	0.1448	0.1836
ENSG00000204414.13	CSHL1	protein_coding	0	0	0	0	0	0
ENSG00000204420.10	MPIG6B	protein_coding	40	21	20	0.5893	0.2213	0.2806
ENSG00000204421.3	LY6G6C	protein_coding	14	9	6	0.6034	0.2266	0.2873
ENSG00000204424.10	LY6G6F	protein_coding	0	0	0	0	0	0
ENSG00000204427.12	ABHD16A	protein_coding	28	14	15	0.2985	0.1121	0.1421
ENSG00000204428.12	LY6G5C	protein_coding	80	37	43	1.3207	0.496	0.6288
ENSG00000204434.6	POTEKP	unprocessed_pseudogene	8	1	7	0.097	0.0364	0.0462
ENSG00000204435.15	CSNK2B	protein_coding	465	242	228	5.3115	1.9949	2.5288
ENSG00000204438.11	GPANK1	protein_coding	742	746	649	9.9	3.7182	4.7134
ENSG00000204444.11	APOM	protein_coding	117	254	252	4.0926	1.5371	1.9485
ENSG00000204446.4	LINC02872	lncRNA	6	5	1	0.0802	0.0301	0.0382
ENSG00000204449.3	TRIM49C	protein_coding	0	0	0	0	0	0
ENSG00000204450.8	TRIM64	protein_coding	0	0	0	0	0	0
ENSG00000204463.13	BAG6	protein_coding	10010	5193	5209	68.4998	25.7268	32.6125
ENSG00000204469.13	PRRC2A	protein_coding	11100	5547	5555	52.6631	19.7789	25.0727
ENSG00000204472.13	AIF1	protein_coding	1174	562	612	40.8672	15.3487	19.4568
ENSG00000204475.10	NCR3	protein_coding	17	9	10	0.5966	0.2241	0.284
ENSG00000204478.10	PRAMEF20	protein_coding	0	0	0	0	0	0
ENSG00000204479.4	PRAMEF17	protein_coding	0	0	0	0	0	0
ENSG00000204480.8	PRAMEF19	protein_coding	0	0	0	0	0	0
ENSG00000204481.8	PRAMEF14	protein_coding	0	0	0	0	0	0
ENSG00000204482.11	LST1	protein_coding	203	96	109	3.8508	1.4463	1.8333
ENSG00000204498.11	NFKBIL1	protein_coding	511	360	374	12.6202	4.7398	6.0084
ENSG00000204501.7	PRAMEF15	protein_coding	0	0	0	0	0	0
ENSG00000204505.4	PRAMEF9	protein_coding	0	0	0	0	0	0
ENSG00000204510.5	PRAMEF7	protein_coding	0	0	0	0	0	0
ENSG00000204511.3	MCCD1	protein_coding	2	1	5	0.1219	0.0458	0.058
ENSG00000204514.10	ZNF814	protein_coding	429	390	409	1.3831	0.5195	0.6585
ENSG00000204516.10	MICB	protein_coding	153	81	81	2.366	0.8886	1.1265
ENSG00000204518.2	AADACL4	protein_coding	1	1	0	0.0275	0.0103	0.0131
ENSG00000204519.11	ZNF551	protein_coding	360	168	192	3.3121	1.2439	1.5769
ENSG00000204520.14	MICA	protein_coding	1162	613	602	13.056	4.9035	6.2159
ENSG00000204524.7	ZNF805	protein_coding	622	347	275	2.6466	0.994	1.26
ENSG00000204525.17	HLA-C	protein_coding	27662	13742	13939	477.4275	179.3097	227.3018
ENSG00000204531.20	POU5F1	protein_coding	29	15	17	0.4349	0.1634	0.2071
ENSG00000204536.14	CCHCR1	protein_coding	714	350	364	5.9618	2.2391	2.8384
ENSG00000204538.4	PSORS1C2	protein_coding	2	0	3	0.0997	0.0374	0.0475
ENSG00000204539.4	CDSN	protein_coding	0	63	60	0	0	0
ENSG00000204540.11	PSORS1C1	protein_coding	47	87	85	0.3518	0.1321	0.1675
ENSG00000204544.5	MUC21	protein_coding	0	0	0	0	0	0
ENSG00000204548.4	DEFB121	protein_coding	0	0	0	0	0	0
ENSG00000204560.10	DHX16	protein_coding	1767	859	934	19.2247	7.2203	9.1528
ENSG00000204568.12	MRPS18B	protein_coding	4190	2054	2137	103.1859	38.754	49.1265
ENSG00000204569.10	PPP1R10	protein_coding	2677	1326	1353	22.2667	8.3628	10.6011
ENSG00000204571.6	KRTAP5-11	protein_coding	0	0	0	0	0	0
ENSG00000204572.10	KRTAP5-10	protein_coding	2	0	2	0.0738	0.0277	0.0351
ENSG00000204574.14	ABCF1	protein_coding	3696	1889	1807	35.57	13.3592	16.9348
ENSG00000204576.12	PRR3	protein_coding	610	298	315	6.7904	2.5503	3.2329
ENSG00000204577.11	LILRB3	protein_coding	100	46	54	1.1582	0.435	0.5514
ENSG00000204580.13	DDR1	protein_coding	4299	2198	2112	20.3918	7.6586	9.7085
ENSG00000204583.10	LRCOL1	protein_coding	3	2	1	0.0699	0.0263	0.0333
ENSG00000204590.12	GNL1	protein_coding	3237	1633	1610	16.1997	6.0842	7.7126
ENSG00000204592.9	HLA-E	protein_coding	57662	28870	28801	853.862	320.689	406.5211
ENSG00000204595.1	DPRX	protein_coding	1	1	1	0.0668	0.0251	0.0318
ENSG00000204599.14	TRIM39	protein_coding	610	314	309	6.2457	2.3457	2.9735
ENSG00000204604.12	ZNF468	protein_coding	571	290	281	4.6802	1.7578	2.2282
ENSG00000204610.13	TRIM15	protein_coding	0	0	0	0	0	0
ENSG00000204611.7	ZNF616	protein_coding	914	482	432	8.0595	3.0269	3.8371
ENSG00000204612.1	FOXB2	protein_coding	0	0	0	0	0	0
ENSG00000204613.11	TRIM10	protein_coding	0	0	0	0	0	0
ENSG00000204614.9	TRIM40	protein_coding	0	0	0	0	0	0
ENSG00000204616.11	TRIM31	protein_coding	14	12	6	0.1721	0.0647	0.082
ENSG00000204618.8	RNF39	protein_coding	156	186	193	3.0598	1.1492	1.4568
ENSG00000204619.8	PPP1R11	protein_coding	2539	1412	1350	45.2473	16.9937	21.5421
ENSG00000204624.8	DISP3	protein_coding	5	3	2	0.0354	0.0133	0.0168
ENSG00000204628.12	RACK1	protein_coding	51970	26202	25826	391.759	147.1348	186.5153
ENSG00000204632.11	HLA-G	protein_coding	91	62	39	2.2334	0.8388	1.0633
ENSG00000204634.13	TBC1D8	protein_coding	1478	748	743	9.966	3.743	4.7448
ENSG00000204637.4	ARPP19P2	processed_pseudogene	0	0	0	0	0	0
ENSG00000204640.1	NMS	protein_coding	0	0	0	0	0	0
ENSG00000204642.14	HLA-F	protein_coding	1581	1174	1169	15.8536	5.9542	7.5479
ENSG00000204644.10	ZFP57	protein_coding	3	3	0	0.0623	0.0234	0.0296
ENSG00000204648.11	SSX9P	transcribed_unprocessed_pseudogene	0	0	0	0	0	0
ENSG00000204653.10	ASPDH	protein_coding	6	3	3	0.1544	0.058	0.0735
ENSG00000204655.12	MOG	protein_coding	0	0	0	0	0	0
ENSG00000204657.4	OR2H2	protein_coding	1	0	1	0.0132	0.005	0.0063
ENSG00000204659.5	CBY3	protein_coding	1	3	3	0.0498	0.0187	0.0237
ENSG00000204671.2	IL31	protein_coding	0	0	0	0	0	0
ENSG00000204673.11	AKT1S1	protein_coding	2433	1238	1263	18.35	6.8918	8.7364
ENSG00000204677.13	FAM153CP	lncRNA	6	2	5	0.0101	0.0038	0.0048
ENSG00000204681.11	GABBR1	protein_coding	1367	679	688	6.985	2.6234	3.3255
ENSG00000204682.8	MIR1915HG	lncRNA	124	62	62	1.4123	0.5304	0.6724
ENSG00000204687.4	MAS1L	protein_coding	29	11	18	0.9959	0.374	0.4741
ENSG00000204688.9	OR2H1	protein_coding	0	0	0	0	0	0
ENSG00000204694.11	OR11A1	protein_coding	0	0	0	0	0	0
ENSG00000204695.4	OR14J1	protein_coding	0	0	0	0	0	0
ENSG00000204700.5	OR2J2	protein_coding	0	0	0	0	0	0
ENSG00000204701.2	OR2J3	protein_coding	0	0	0	0	0	0
ENSG00000204703.5	OR2B3	protein_coding	0	0	0	0	0	0
ENSG00000204704.2	OR2W1	protein_coding	0	0	0	0	0	0
ENSG00000204710.2	SPDYC	protein_coding	6	4	2	0.262	0.0984	0.1247
ENSG00000204713.11	TRIM27	protein_coding	2209	1159	1051	11.9701	4.4957	5.6989
ENSG00000204740.11	MALRD1	protein_coding	94	44	50	0.5247	0.1971	0.2498
ENSG00000204764.14	RANBP17	protein_coding	114	62	52	0.4499	0.169	0.2142
ENSG00000204767.4	INSYN2B	protein_coding	220	116	104	1.6657	0.6256	0.793
ENSG00000204779.2	FOXD4L5	protein_coding	3	1	2	0.0418	0.0157	0.0199
ENSG00000204822.7	MRPL53	protein_coding	0	0	0	0	0	0
ENSG00000204839.9	MROH6	protein_coding	122	63	59	1.2557	0.4716	0.5978
ENSG00000204842.18	ATXN2	protein_coding	2400	1429	1367	6.2785	2.358	2.9892
ENSG00000204843.12	DCTN1	protein_coding	7685	3969	3886	31.8539	11.9635	15.1656
ENSG00000204849.10	SPATA31A1	protein_coding	0	0	0	0	0	0
ENSG00000204851.7	PNMA8B	protein_coding	253	182	237	2.24	0.8413	1.0665
ENSG00000204852.16	TCTN1	protein_coding	1624	973	1016	7.3159	2.7477	3.4831
ENSG00000204856.12	FAM216A	protein_coding	181	100	109	2.8985	1.0886	1.38
ENSG00000204859.13	ZBTB48	protein_coding	508	242	266	4.8738	1.8305	2.3204
ENSG00000204866.8	IGFL2	protein_coding	3	2	1	0.0535	0.0201	0.0255
ENSG00000204869.8	IGFL4	protein_coding	6	2	4	0.0697	0.0262	0.0332
ENSG00000204872.4	NAT8B	polymorphic_pseudogene	1	1	0	0.0566	0.0212	0.0269
ENSG00000204873.5	KRTAP9-3	protein_coding	0	0	0	0	0	0
ENSG00000204880.8	KRTAP4-8	protein_coding	0	0	0	0	0	0
ENSG00000204882.4	GPR20	protein_coding	12	9	3	0.332	0.1247	0.1581
ENSG00000204887.4	KRTAP1-4	protein_coding	0	0	0	0	0	0
ENSG00000204889.10	KRT40	protein_coding	10	7	3	0.1945	0.073	0.0926
ENSG00000204897.7	KRT25	protein_coding	1	1	0	0.0259	0.0097	0.0123
ENSG00000204899.6	MZT1	protein_coding	773	401	372	14.9919	5.6306	7.1376
ENSG00000204904.7	LINC01545	lncRNA	1	1	1	0.0813	0.0305	0.0387
ENSG00000204909.8	SPINK9	protein_coding	2	2	0	0.1025	0.0385	0.0488
ENSG00000204913.6	LRRC3C	protein_coding	0	0	0	0	0	0
ENSG00000204918.3	PRR20B	protein_coding	0	0	0	0	0	0
ENSG00000204919.1	PRR20A	protein_coding	0	0	0	0	0	0
ENSG00000204920.11	ZNF155	protein_coding	165	214	245	2.0664	0.7761	0.9838
ENSG00000204922.5	UQCC3	protein_coding	168	316	278	3.0326	1.139	1.4438
ENSG00000204923.4	FBXO48	protein_coding	339	170	169	2.5738	0.9667	1.2254
ENSG00000204928.2	GRXCR2	protein_coding	1	1	0	0.0197	0.0074	0.0094
ENSG00000204930.10	FAM221B	protein_coding	4	1	3	0.0439	0.0165	0.0209
ENSG00000204936.10	CD177	protein_coding	61	30	42	1.0669	0.4007	0.5079
ENSG00000204941.14	PSG5	protein_coding	12	10	5	0.111	0.0417	0.0528
ENSG00000204946.10	ZNF783	protein_coding	502	242	260	3.2309	1.2134	1.5382
ENSG00000204947.9	ZNF425	protein_coding	209	91	118	2.4675	0.9267	1.1748
ENSG00000204950.4	LRRC10B	protein_coding	43	24	19	0.8196	0.3078	0.3902
ENSG00000204952.3	FBXO47	protein_coding	1	0	1	0.0188	0.0071	0.0089
ENSG00000204956.5	PCDHGA1	protein_coding	31	16	15	0.2145	0.0806	0.1021
ENSG00000204959.4	ARHGEF34P	unprocessed_pseudogene	181	89	101	1.7281	0.649	0.8227
ENSG00000204961.7	PCDHA9	protein_coding	1	1	1	0.0044	0.0017	0.0021
ENSG00000204962.6	PCDHA8	protein_coding	2	1	1	0.0158	0.0059	0.0075
ENSG00000204963.6	PCDHA7	protein_coding	14	7	7	0.1046	0.0393	0.0498
ENSG00000204965.9	PCDHA5	protein_coding	8	8	2	0.0486	0.0183	0.0232
ENSG00000204967.12	PCDHA4	protein_coding	19	11	8	0.0612	0.023	0.0291
ENSG00000204969.7	PCDHA2	protein_coding	16	7	9	0.1143	0.0429	0.0544
ENSG00000204970.10	PCDHA1	protein_coding	0	11	8	0	0	0
ENSG00000204977.10	TRIM13	protein_coding	1690	947	869	9.0322	3.3923	4.3002
ENSG00000204978.3	ERICH4	protein_coding	29	19	10	1.3236	0.4971	0.6302
ENSG00000204979.8	MS4A13	protein_coding	0	0	0	0	0	0
ENSG00000204983.14	PRSS1	protein_coding	0	0	0	0	0	0
ENSG00000204991.11	SPIRE2	protein_coding	125	61	64	0.6762	0.254	0.3219
ENSG00000205002.4	AARD	protein_coding	117	65	53	2.1059	0.7909	1.0026
ENSG00000205022.9	PABPN1L	protein_coding	0	0	0	0	0	0
ENSG00000205029.1	OR5D16	protein_coding	0	0	0	0	0	0
ENSG00000205030.1	OR5L2	protein_coding	0	0	0	0	0	0
ENSG00000205038.12	PKHD1L1	protein_coding	319	158	161	0.6694	0.2514	0.3187
ENSG00000205045.11	SLFN12L	protein_coding	34	17	18	0.3854	0.1448	0.1835
ENSG00000205054.8	LINC01121	lncRNA	13	10	12	0.1156	0.0434	0.055
ENSG00000205057.6	CLLU1-AS1	lncRNA	1	0	1	0.0631	0.0237	0.03
ENSG00000205060.11	SLC35B4	protein_coding	1649	848	802	10.2105	3.8348	4.8612
ENSG00000205076.4	LGALS7	protein_coding	0	0	0	0	0	0
ENSG00000205078.6	SYCE1L	protein_coding	30	13	17	1.0528	0.3954	0.5012
ENSG00000205084.11	TMEM231	protein_coding	520	246	274	3.75	1.4084	1.7854
ENSG00000205089.8	CCNI2	protein_coding	12	258	275	0.1632	0.0613	0.0777
ENSG00000205090.9	TMEM240	protein_coding	39	18	22	0.84	0.3155	0.3999
ENSG00000205097.7	FRG2	protein_coding	0	0	0	0	0	0
ENSG00000205100.2	HSP90AA4P	transcribed_processed_pseudogene	2	0	2	0.0388	0.0146	0.0185
ENSG00000205108.6	FAM205A	protein_coding	3	1	2	0.0306	0.0115	0.0145
ENSG00000205111.8	CDKL4	protein_coding	7	2	5	0.146	0.0548	0.0695
ENSG00000205116.3	TMEM88B	protein_coding	0	0	0	0	0	0
ENSG00000205126.2	ACCSL	protein_coding	2	0	2	0.0464	0.0174	0.0221
ENSG00000205133.12	TRIQK	protein_coding	1976	998	978	12.7213	4.7778	6.0566
ENSG00000205138.4	SDHAF1	protein_coding	373	190	183	14.3461	5.388	6.8301
ENSG00000205143.3	ARID3C	protein_coding	4	3	1	0.1245	0.0468	0.0593
ENSG00000205155.8	PSENEN	protein_coding	506	273	290	16.1105	6.0507	7.6702
ENSG00000205176.3	REXO1L1P	transcribed_processed_pseudogene	0	0	0	0	0	0
ENSG00000205186.4	FABP9	protein_coding	13	6	7	0.9615	0.3611	0.4578
ENSG00000205189.12	ZBTB10	protein_coding	2278	1190	1134	9.6483	3.6237	4.5935
ENSG00000205209.7	SCGB2B2	protein_coding	36	18	18	0.521	0.1957	0.248
ENSG00000205212.5	CCDC144NL	transcribed_unprocessed_pseudogene	0	0	0	0	0	0
ENSG00000205213.14	LGR4	protein_coding	4404	2168	2251	29.9854	11.2618	14.276
ENSG00000205220.12	PSMB10	protein_coding	343	163	180	9.1275	3.4281	4.3456
ENSG00000205221.12	VIT	protein_coding	2157	1069	1088	25.1567	9.4482	11.977
ENSG00000205238.9	SPDYE2	protein_coding	9	6	3	0.1879	0.0706	0.0895
ENSG00000205250.9	E2F4	protein_coding	2119	1029	1090	25.497	9.576	12.1391
ENSG00000205268.11	PDE7A	protein_coding	996	565	556	4.0653	1.5268	1.9355
ENSG00000205269.6	TMEM170B	protein_coding	4489	2306	2183	21.8463	8.2049	10.4009
ENSG00000205277.9	MUC12	protein_coding	5	5	7	0.0126	0.0047	0.006
ENSG00000205279.8	CTXN3	protein_coding	0	0	0	0	0	0
ENSG00000205301.12	MGAT4D	protein_coding	0	0	0	0	0	0
ENSG00000205302.7	SNX2	protein_coding	6102	3012	3090	30.6796	11.5225	14.6064
ENSG00000205307.12	SAP25	protein_coding	0	0	0	0	0	0
ENSG00000205309.14	NT5M	protein_coding	151	82	69	3.3318	1.2513	1.5863
ENSG00000205318.5	GCNT2P1	processed_pseudogene	1	1	0	0.0463	0.0174	0.0221
ENSG00000205323.9	SARNP	protein_coding	2	34	31	0.0257	0.0097	0.0122
ENSG00000205327.3	OR6C68	protein_coding	0	0	0	0	0	0
ENSG00000205328.2	OR6C65	protein_coding	0	0	0	0	0	0
ENSG00000205329.2	OR6C3	protein_coding	0	0	0	0	0	0
ENSG00000205330.4	OR6C1	protein_coding	0	0	0	0	0	0
ENSG00000205336.14	ADGRG1	protein_coding	3815	1889	1926	18.3189	6.8801	8.7216
ENSG00000205339.10	IPO7	protein_coding	11347	5715	5634	68.0397	25.554	32.3935
ENSG00000205352.11	PRR13	protein_coding	1643	836	807	25.1739	9.4547	11.9852
ENSG00000205356.10	TECPR1	protein_coding	1203	630	598	5.7536	2.1609	2.7393
ENSG00000205358.4	MT1H	protein_coding	1	0	1	0.0598	0.0225	0.0285
ENSG00000205359.10	SLCO6A1	protein_coding	2	1	1	0.0292	0.011	0.0139
ENSG00000205362.11	MT1A	protein_coding	92	54	39	10.0524	3.7754	4.7859
ENSG00000205363.6	INSYN1	protein_coding	216	117	119	1.4219	0.534	0.677
ENSG00000205364.4	MT1M	protein_coding	265	135	132	22.439	8.4275	10.6831
ENSG00000205403.13	CFI	protein_coding	235	138	97	2.0858	0.7834	0.993
ENSG00000205409.3	OR52E6	protein_coding	0	0	0	0	0	0
ENSG00000205413.8	SAMD9	protein_coding	1175	634	541	7.4167	2.7855	3.5311
ENSG00000205420.11	KRT6A	protein_coding	48	27	21	0.7098	0.2666	0.3379
ENSG00000205423.11	CNEP1R1	protein_coding	839	442	397	8.689	3.2634	4.1368
ENSG00000205426.10	KRT81	protein_coding	65	26	39	1.458	0.5476	0.6942
ENSG00000205436.7	EXOC3L4	protein_coding	16	6	10	0.1989	0.0747	0.0947
ENSG00000205439.10	KRTAP12-3	protein_coding	0	0	0	0	0	0
ENSG00000205442.13	IZUMO3	protein_coding	0	0	0	0	0	0
ENSG00000205445.3	KRTAP10-2	protein_coding	0	0	0	0	0	0
ENSG00000205456.11	TP53TG3D	protein_coding	10	5	7	0.1481	0.0556	0.0705
ENSG00000205457.11	TP53TG3C	protein_coding	0	0	0	0	0	0
ENSG00000205464.12	ATP6AP1L	protein_coding	342	186	156	2.047	0.7688	0.9746
ENSG00000205476.9	CCDC85C	protein_coding	357	1157	1137	0.8767	0.3293	0.4174
ENSG00000205482.9	SPDYE18	unprocessed_pseudogene	25	10	15	1.0302	0.3869	0.4905
ENSG00000205495.1	OR52J3	protein_coding	0	0	0	0	0	0
ENSG00000205496.1	OR51A2	protein_coding	0	0	0	0	0	0
ENSG00000205497.4	OR51A4	protein_coding	0	0	0	0	0	0
ENSG00000205500.8	MAPRE3-AS1	lncRNA	1	0	1	0.0169	0.0063	0.008
ENSG00000205502.4	C2CD4B	protein_coding	53	24	29	1.4505	0.5448	0.6906
