gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstrand	fpkm_unstrand	fpkm_uq_unstrand
ENSG00000181963.5	OR52K2	protein_coding	0	0	0	0	0	0
ENSG00000181965.6	NEUROG1	protein_coding	0	0	0	0	0	0
ENSG00000181982.19	CCDC149	protein_coding	1210	584	627	6.2434	2.2009	2.476
ENSG00000181991.16	MRPS11	protein_coding	664	645	619	5.8867	2.0752	2.3346
ENSG00000182004.13	SNRPE	protein_coding	3796	1904	1892	91.059	32.1003	36.1127
ENSG00000182010.11	RTKN2	protein_coding	3762	1882	1880	19.1674	6.7569	7.6015
ENSG00000182013.18	PNMA8A	protein_coding	3371	1691	1680	45.5079	16.0425	18.0478
ENSG00000182022.18	CHST15	protein_coding	3858	1903	1955	29.4202	10.3713	11.6676
ENSG00000182035.12	ADIG	protein_coding	0	0	0	0	0	0
ENSG00000182040.9	USH1G	protein_coding	69	40	31	0.9673	0.341	0.3836
ENSG00000182050.13	MGAT4C	protein_coding	1	1	0	0.0018	6e-04	7e-04
ENSG00000182053.12	TRIM49B	protein_coding	0	0	0	0	0	0
ENSG00000182054.10	IDH2	protein_coding	14531	7253	7279	260.1469	91.7076	103.1705
ENSG00000182070.6	OR52A1	protein_coding	0	0	0	0	0	0
ENSG00000182077.12	PTCHD3	polymorphic_pseudogene	3	1	2	0.0416	0.0147	0.0165
ENSG00000182083.7	OR6B2	protein_coding	0	0	0	0	0	0
ENSG00000182087.14	TMEM259	protein_coding	2210	1573	1599	27.3552	9.6433	10.8487
ENSG00000182093.16	GET1	protein_coding	938	481	477	5.4175	1.9098	2.1485
ENSG00000182095.14	TNRC18	protein_coding	7085	3585	3542	28.1187	9.9125	11.1515
ENSG00000182103.5	FAM181B	protein_coding	77	31	46	0.9788	0.3451	0.3882
ENSG00000182107.7	TMEM30B	protein_coding	789	412	389	8.9634	3.1598	3.5548
ENSG00000182108.11	DEXI	protein_coding	54	786	765	0.4026	0.1419	0.1597
ENSG00000182111.9	ZNF716	protein_coding	1	1	0	0.0096	0.0034	0.0038
ENSG00000182117.6	NOP10	protein_coding	3752	1864	1888	369.2453	130.1672	146.4373
ENSG00000182118.8	FAM89A	protein_coding	290	137	153	6.024	2.1236	2.389
ENSG00000182132.14	KCNIP1	protein_coding	14	8	7	0.2075	0.0731	0.0823
ENSG00000182134.16	TDRKH	protein_coding	2426	1386	1322	23.7718	8.3801	9.4276
ENSG00000182141.10	ZNF708	protein_coding	257	125	132	2.9649	1.0452	1.1758
ENSG00000182149.21	IST1	protein_coding	5654	2741	2929	37.306	13.1512	14.795
ENSG00000182150.18	ERCC6L2	protein_coding	597	313	299	1.7693	0.6237	0.7017
ENSG00000182154.8	MRPL41	protein_coding	879	394	485	75.3574	26.5652	29.8857
ENSG00000182156.10	ENPP7	protein_coding	0	0	0	0	0	0
ENSG00000182158.15	CREB3L2	protein_coding	15139	7586	7554	85.7688	30.2354	34.0147
ENSG00000182162.11	P2RY8	protein_coding	206	105	101	2.27	0.8002	0.9002
ENSG00000182162.11_PAR_Y	P2RY8	protein_coding	0	0	0	0	0	0
ENSG00000182168.15	UNC5C	protein_coding	396	196	200	1.8492	0.6519	0.7334
ENSG00000182170.3	MRGPRG	protein_coding	0	0	0	0	0	0
ENSG00000182173.13	TSEN54	protein_coding	3216	1622	1597	46.7142	16.4678	18.5262
ENSG00000182175.14	RGMA	protein_coding	1878	943	935	7.0875	2.4985	2.8108
ENSG00000182177.14	ASB18	protein_coding	0	1	0	0	0	0
ENSG00000182179.13	UBA7	protein_coding	842	406	436	9.2334	3.255	3.6618
ENSG00000182180.14	MRPS16	protein_coding	2504	1601	1591	44.7165	15.7636	17.7339
ENSG00000182183.15	SHISAL2A	protein_coding	23	8	15	0.4276	0.1507	0.1696
ENSG00000182185.18	RAD51B	protein_coding	747	393	421	4.9849	1.7573	1.9769
ENSG00000182187.4	CRYGB	protein_coding	0	0	0	0	0	0
ENSG00000182195.9	LDOC1	protein_coding	4440	2220	2221	44.4582	15.6725	17.6315
ENSG00000182196.13	ARL6IP4	protein_coding	13	8	5	0.2332	0.0822	0.0925
ENSG00000182197.12	EXT1	protein_coding	6191	3107	3084	37.2261	13.123	14.7633
ENSG00000182199.11	SHMT2	protein_coding	7362	3950	4031	79.9934	28.1994	31.7242
ENSG00000182208.14	MOB2	protein_coding	1266	617	655	13.8982	4.8994	5.5118
ENSG00000182218.9	HHIPL1	protein_coding	700	335	365	4.4572	1.5713	1.7677
ENSG00000182220.15	ATP6AP2	protein_coding	10951	5449	5503	57.269	20.1886	22.7121
ENSG00000182223.7	ZAR1	protein_coding	0	0	0	0	0	0
ENSG00000182224.12	CYB5D1	protein_coding	4	86	102	0.0501	0.0177	0.0199
ENSG00000182240.16	BACE2	protein_coding	13747	6999	6748	71.2191	25.1063	28.2445
ENSG00000182247.10	UBE2E2	protein_coding	1676	844	832	25.8021	9.0958	10.2327
ENSG00000182253.15	SYNM	protein_coding	6088	4170	4198	39.0742	13.7745	15.4963
ENSG00000182255.7	KCNA4	protein_coding	5	1	4	0.0592	0.0209	0.0235
ENSG00000182256.13	GABRG3	protein_coding	11	4	7	0.0433	0.0152	0.0172
ENSG00000182257.8	PRR34	lncRNA	14	145	141	0.248	0.0874	0.0983
ENSG00000182261.4	NLRP10	protein_coding	2	0	2	0.0226	0.008	0.009
ENSG00000182263.14	FIGN	protein_coding	1407	682	725	7.0612	2.4892	2.8004
ENSG00000182264.9	IZUMO1	protein_coding	11	6	6	0.1607	0.0567	0.0637
ENSG00000182271.13	TMIGD1	protein_coding	0	0	0	0	0	0
ENSG00000182272.12	B4GALNT4	protein_coding	2338	1182	1157	28.7399	10.1315	11.3978
ENSG00000182287.15	AP1S2	protein_coding	775	408	367	7.124	2.5114	2.8253
ENSG00000182308.7	DCAF4L1	protein_coding	13	6	7	0.1377	0.0485	0.0546
ENSG00000182315.9	MBD3L3	protein_coding	0	0	0	0	0	0
ENSG00000182318.6	ZSCAN22	protein_coding	556	324	340	5.9609	2.1013	2.364
ENSG00000182324.7	KCNJ14	protein_coding	226	188	195	2.6377	0.9299	1.0461
ENSG00000182325.11	FBXL6	protein_coding	947	1260	1184	14.0003	4.9354	5.5523
ENSG00000182326.15	C1S	protein_coding	11041	5652	5391	85.2514	30.053	33.8095
ENSG00000182327.8	GLTPD2	protein_coding	10	6	5	0.41	0.1445	0.1626
ENSG00000182329.14	KIAA2012	protein_coding	5	2	3	0.0313	0.011	0.0124
ENSG00000182330.10	PRAMEF8	protein_coding	0	0	0	0	0	0
ENSG00000182333.15	LIPF	protein_coding	0	0	0	0	0	0
ENSG00000182334.3	OR5P3	protein_coding	0	0	0	0	0	0
ENSG00000182346.20	DAOA	protein_coding	0	0	0	0	0	0
ENSG00000182348.7	ZNF804B	protein_coding	0	0	0	0	0	0
ENSG00000182359.15	KBTBD3	protein_coding	158	75	83	1.5131	0.5334	0.6001
ENSG00000182362.14	YBEY	protein_coding	1035	520	525	28.658	10.1026	11.3653
ENSG00000182372.10	CLN8	protein_coding	449	227	226	2.3825	0.8399	0.9449
ENSG00000182378.14	PLCXD1	protein_coding	885	445	441	7.2807	2.5666	2.8874
ENSG00000182378.14_PAR_Y	PLCXD1	protein_coding	0	0	0	0	0	0
ENSG00000182379.10	NXPH4	protein_coding	1123	544	581	26.0495	9.183	10.3309
ENSG00000182389.20	CACNB4	protein_coding	22	12	10	0.0305	0.0108	0.0121
ENSG00000182393.3	IFNL1	protein_coding	46	22	24	2.9615	1.044	1.1745
ENSG00000182400.15	TRAPPC6B	protein_coding	126	358	343	1.3869	0.4889	0.55
ENSG00000182405.6	PGBD4	protein_coding	107	57	50	0.8084	0.285	0.3206
ENSG00000182415.10	CDY2A	protein_coding	0	0	0	0	0	0
ENSG00000182446.14	NPLOC4	protein_coding	12798	6405	6425	66.9351	23.5961	26.5455
ENSG00000182447.4	OTOL1	protein_coding	0	0	0	0	0	0
ENSG00000182450.13	KCNK4	protein_coding	0	0	0	0	0	0
ENSG00000182459.5	TEX19	protein_coding	10	4	9	0.2579	0.0909	0.1023
ENSG00000182463.16	TSHZ2	protein_coding	324	171	190	1.28	0.4512	0.5076
ENSG00000182472.9	CAPN12	protein_coding	352	3456	3807	2.9439	1.0378	1.1675
ENSG00000182473.22	EXOC7	protein_coding	4995	6674	6550	24.6369	8.6851	9.7707
ENSG00000182481.10	KPNA2	protein_coding	26889	13598	13291	182.1637	64.2168	72.2435
ENSG00000182484.15	WASH6P	protein_coding	255	147	110	2.7552	0.9713	1.0927
ENSG00000182484.15_PAR_Y	WASH6P	protein_coding	0	0	0	0	0	0
ENSG00000182489.9	XKRX	protein_coding	20	11	9	0.2959	0.1043	0.1174
ENSG00000182492.16	BGN	protein_coding	49802	25169	24634	1033.6473	364.3836	409.9295
ENSG00000182504.11	CEP97	protein_coding	497	252	245	2.7919	0.9842	1.1072
ENSG00000182508.14	LHFPL1	protein_coding	8	4	4	0.2281	0.0804	0.0905
ENSG00000182511.12	FES	protein_coding	818	411	407	9.7131	3.4241	3.8521
ENSG00000182512.5	GLRX5	protein_coding	2160	1074	1181	45.1315	15.9098	17.8985
ENSG00000182518.13	FAM104B	protein_coding	1032	525	507	20.605	7.2637	8.1717
ENSG00000182521.5	TBPL2	protein_coding	0	0	0	0	0	0
ENSG00000182533.7	CAV3	protein_coding	0	0	0	0	0	0
ENSG00000182534.13	MXRA7	protein_coding	4115	2040	2122	22.1799	7.8189	8.7962
ENSG00000182541.18	LIMK2	protein_coding	6255	3156	3099	50.5827	17.8315	20.0604
ENSG00000182544.9	MFSD5	protein_coding	1891	928	963	36.5281	12.877	14.4865
ENSG00000182545.6	RNASE10	protein_coding	4	1	3	0.1663	0.0586	0.066
ENSG00000182551.14	ADI1	protein_coding	6950	3606	3619	64.8173	22.8495	25.7056
ENSG00000182552.15	RWDD4	protein_coding	964	495	469	17.4652	6.1569	6.9264
ENSG00000182557.8	SPNS3	protein_coding	36	18	32	0.7386	0.2604	0.2929
ENSG00000182566.14	CLEC4G	protein_coding	0	0	0	0	0	0
ENSG00000182568.17	SATB1	protein_coding	1918	959	959	7.1316	2.5141	2.8283
ENSG00000182575.8	NXPH3	protein_coding	465	239	228	4.1174	1.4515	1.6329
ENSG00000182578.14	CSF1R	protein_coding	1613	827	789	15.6244	5.5079	6.1964
ENSG00000182580.3	EPHB3	protein_coding	7807	3981	3826	85.9896	30.3133	34.1022
ENSG00000182583.12	VCX	protein_coding	0	0	0	0	0	0
ENSG00000182584.6	ACTL10	protein_coding	4	12	10	0.0984	0.0347	0.039
ENSG00000182585.10	EPGN	protein_coding	31	15	16	0.4689	0.1653	0.1859
ENSG00000182591.6	KRTAP11-1	protein_coding	0	0	0	0	0	0
ENSG00000182600.9	SNORC	protein_coding	623	345	280	8.4058	2.9632	3.3336
ENSG00000182601.7	HS3ST4	protein_coding	3	1	2	0.0435	0.0153	0.0172
ENSG00000182606.17	TRAK1	protein_coding	2458	1231	1227	11.3569	4.0035	4.504
ENSG00000182612.10	TSPAN10	protein_coding	373	197	208	3.9222	1.3827	1.5555
ENSG00000182613.3	OR2V2	protein_coding	0	0	0	0	0	0
ENSG00000182621.18	PLCB1	protein_coding	1784	899	885	5.1122	1.8022	2.0274
ENSG00000182628.13	SKA2	protein_coding	1350	663	687	20.8347	7.3447	8.2628
ENSG00000182631.7	RXFP3	protein_coding	7	4	3	0.1379	0.0486	0.0547
ENSG00000182634.9	OR10G7	protein_coding	0	0	0	0	0	0
ENSG00000182636.8	NDN	protein_coding	475	251	224	12.4346	4.3835	4.9314
ENSG00000182645.6	CCDC172	protein_coding	0	0	0	0	0	0
ENSG00000182652.4	OR4Q3	protein_coding	0	0	0	0	0	0
ENSG00000182667.14	NTM	protein_coding	2200	1127	1074	15.7806	5.563	6.2584
ENSG00000182670.13	TTC3	protein_coding	22386	11417	11738	70.3241	24.7908	27.8895
ENSG00000182674.6	KCNB2	protein_coding	3	1	2	0.0399	0.0141	0.0158
ENSG00000182676.5	PPP1R27	protein_coding	4	5	0	0.1377	0.0486	0.0546
ENSG00000182685.7	BRICD5	protein_coding	127	182	164	3.0421	1.0724	1.2065
ENSG00000182687.4	GALR2	protein_coding	0	0	0	0	0	0
ENSG00000182698.12	RESP18	protein_coding	0	0	0	0	0	0
ENSG00000182700.5	IGIP	protein_coding	311	156	155	4.49	1.5828	1.7807
ENSG00000182704.8	TSKU	protein_coding	2816	1425	1391	35.0125	12.3427	13.8855
ENSG00000182712.16	CMC4	protein_coding	0	0	0	0	0	0
ENSG00000182718.18	ANXA2	protein_coding	66218	33054	33164	285.4648	100.6327	113.2112
ENSG00000182732.18	RGS6	protein_coding	209	92	117	1.1654	0.4108	0.4622
ENSG00000182742.6	HOXB4	protein_coding	133	67	66	3.3147	1.1685	1.3146
ENSG00000182747.5	SLC35D3	protein_coding	3	2	1	0.0639	0.0225	0.0253
ENSG00000182749.6	PAQR7	protein_coding	861	593	597	13.2429	4.6684	5.2519
ENSG00000182752.10	PAPPA	protein_coding	476	364	333	2.0501	0.7227	0.813
ENSG00000182759.4	MAFA	protein_coding	6	2	6	0.1059	0.0373	0.042
ENSG00000182768.9	NGRN	protein_coding	458	230	230	7.3338	2.5853	2.9085
ENSG00000182771.19	GRID1	protein_coding	170	107	108	1.3611	0.4798	0.5398
ENSG00000182774.13	RPS17	protein_coding	156	77	79	2.4416	0.8607	0.9683
ENSG00000182782.8	HCAR2	protein_coding	65	28	40	1.5706	0.5537	0.6229
ENSG00000182783.5	OR2T29	protein_coding	1	0	1	0.0189	0.0067	0.0075
ENSG00000182791.5	CCDC87	protein_coding	13	4	9	0.2246	0.0792	0.0891
ENSG00000182793.12	GSTA5	protein_coding	2	1	1	0.1119	0.0394	0.0444
ENSG00000182798.10	MAGEB17	protein_coding	1	1	0	0.031	0.0109	0.0123
ENSG00000182809.11	CRIP2	protein_coding	2972	1519	1453	35.6036	12.5511	14.1199
ENSG00000182810.7	DDX28	protein_coding	591	302	289	12.7269	4.4865	5.0473
ENSG00000182816.9	KRTAP13-2	protein_coding	0	0	0	0	0	0
ENSG00000182827.9	ACBD3	protein_coding	4103	2392	2293	57.0411	20.1083	22.6217
ENSG00000182836.10	PLCXD3	protein_coding	77	43	34	0.4968	0.1751	0.197
ENSG00000182853.12	VMO1	protein_coding	64	31	34	3.9767	1.4019	1.5771
ENSG00000182854.8	OR4F15	protein_coding	0	0	0	0	0	0
ENSG00000182858.14	ALG12	protein_coding	532	691	688	4.9802	1.7556	1.9751
ENSG00000182866.17	LCK	protein_coding	46	24	22	0.6874	0.2423	0.2726
ENSG00000182870.13	GALNT9	protein_coding	2	3	1	0.0138	0.0049	0.0055
ENSG00000182871.16	COL18A1	protein_coding	23465	20281	19608	138.3264	48.7631	54.8582
ENSG00000182872.16	RBM10	protein_coding	4300	2243	2057	60.6587	21.3836	24.0564
ENSG00000182885.17	ADGRG3	protein_coding	25	12	13	0.385	0.1357	0.1527
ENSG00000182890.5	GLUD2	protein_coding	157	80	78	3.1523	1.1113	1.2502
ENSG00000182896.13	TMEM95	protein_coding	1089	511	578	44.3922	15.6492	17.6053
ENSG00000182898.4	TCHHL1	protein_coding	99	54	45	1.3698	0.4829	0.5433
ENSG00000182899.17	RPL35A	protein_coding	31630	15731	15905	544.3911	191.91	215.8976
ENSG00000182901.17	RGS7	protein_coding	0	0	0	0	0	0
ENSG00000182902.14	SLC25A18	protein_coding	35	21	19	0.3691	0.1301	0.1464
ENSG00000182903.16	ZNF721	protein_coding	507	258	249	3.9588	1.3956	1.57
ENSG00000182916.8	TCEAL7	protein_coding	43	23	20	1.8754	0.6611	0.7438
ENSG00000182923.19	CEP63	protein_coding	1382	764	775	6.6393	2.3405	2.633
ENSG00000182931.9	WFDC10B	protein_coding	26	20	12	2.0592	0.7259	0.8166
ENSG00000182934.12	SRPRA	protein_coding	19127	9904	9672	230.0743	81.1063	91.2441
ENSG00000182938.7	OTOP3	protein_coding	0	0	0	0	0	0
ENSG00000182944.18	EWSR1	protein_coding	17071	8811	8277	82.4873	29.0786	32.7132
ENSG00000182950.3	ODF3L1	protein_coding	6	4	4	0.2645	0.0932	0.1049
ENSG00000182952.5	HMGN4	protein_coding	3333	1670	1663	83.4845	29.4302	33.1088
ENSG00000182957.16	SPATA13	protein_coding	1554	770	784	7.7974	2.7488	3.0923
ENSG00000182963.11	GJC1	protein_coding	871	454	417	4.9861	1.7577	1.9774
ENSG00000182968.5	SOX1	protein_coding	0	0	0	0	0	0
ENSG00000182973.19	CNOT10	protein_coding	1581	852	842	16.2783	5.7385	6.4557
ENSG00000182979.18	MTA1	protein_coding	1708	1039	1129	12.2339	4.3127	4.8518
ENSG00000182983.15	ZNF662	protein_coding	336	182	155	2.6393	0.9304	1.0467
ENSG00000182985.18	CADM1	protein_coding	4232	2128	2104	19.2398	6.7825	7.6302
ENSG00000182986.14	ZNF320	protein_coding	1316	692	624	5.8098	2.0481	2.3041
ENSG00000183010.17	PYCR1	protein_coding	15073	13467	13129	260.5934	91.865	103.3476
ENSG00000183011.13	NAA38	protein_coding	1758	992	1024	45.1446	15.9145	17.9037
ENSG00000183018.9	SPNS2	protein_coding	4966	2865	2757	60.9096	21.472	24.1559
ENSG00000183019.7	MCEMP1	protein_coding	48	20	28	1.2565	0.443	0.4983
ENSG00000183020.14	AP2A2	protein_coding	5792	2905	2888	29.9848	10.5703	11.8916
ENSG00000183023.18	SLC8A1	protein_coding	192	117	118	0.437	0.1541	0.1733
ENSG00000183024.3	OR1G1	protein_coding	1	0	1	0.05	0.0176	0.0198
ENSG00000183032.12	SLC25A21	protein_coding	44	68	63	0.4615	0.1627	0.183
ENSG00000183034.13	OTOP2	protein_coding	1	1	1	0.0166	0.0059	0.0066
ENSG00000183035.13	CYLC1	protein_coding	0	0	0	0	0	0
ENSG00000183036.11	PCP4	protein_coding	53	27	26	2.6847	0.9464	1.0647
ENSG00000183044.12	ABAT	protein_coding	325	178	166	1.6695	0.5885	0.6621
ENSG00000183048.12	SLC25A10	protein_coding	1332	681	653	25.357	8.9389	10.0562
ENSG00000183049.13	CAMK1D	protein_coding	4059	2014	2046	23.2868	8.2091	9.2352
ENSG00000183054.11	RGPD6	protein_coding	2	0	2	0.0075	0.0026	0.003
ENSG00000183060.15	LYSMD4	protein_coding	155	401	431	1.3575	0.4786	0.5384
ENSG00000183066.14	WBP2NL	protein_coding	47	59	63	0.3795	0.1338	0.1505
ENSG00000183067.5	IGSF5	protein_coding	18	10	8	0.3389	0.1195	0.1344
ENSG00000183072.10	NKX2-5	protein_coding	1	0	1	0.0244	0.0086	0.0097
ENSG00000183077.15	AFMID	protein_coding	2087	1050	1047	25.7242	9.0684	10.2018
ENSG00000183087.15	GAS6	protein_coding	4778	3304	3136	39.6342	13.972	15.7184
ENSG00000183090.5	FREM3	protein_coding	0	0	0	0	0	0
ENSG00000183091.19	NEB	protein_coding	177	99	110	0.2889	0.1019	0.1146
ENSG00000183092.16	BEGAIN	protein_coding	43	27	22	0.2723	0.096	0.108
ENSG00000183098.11	GPC6	protein_coding	675	336	350	4.7289	1.667	1.8754
ENSG00000183111.12	ARHGEF37	protein_coding	1530	751	779	14.4065	5.0786	5.7134
ENSG00000183114.8	FAM43B	protein_coding	40	13	27	0.8153	0.2874	0.3233
ENSG00000183117.19	CSMD1	protein_coding	5	3	2	0.0133	0.0047	0.0053
ENSG00000183128.7	CALHM3	protein_coding	8	6	2	0.2416	0.0852	0.0958
ENSG00000183134.5	PTGDR2	protein_coding	1	1	0	0.0173	0.0061	0.0069
ENSG00000183137.15	CEP57L1	protein_coding	530	255	275	1.5631	0.551	0.6199
ENSG00000183145.9	RIPPLY3	protein_coding	40	20	20	0.9143	0.3223	0.3626
ENSG00000183146.4	PRORY	lncRNA	0	0	0	0	0	0
ENSG00000183148.7	ANKRD20A2P	protein_coding	0	0	0	0	0	0
ENSG00000183150.8	GPR19	protein_coding	38	14	24	0.7226	0.2547	0.2866
ENSG00000183153.7	GJD3	protein_coding	21	188	244	0.2564	0.0904	0.1017
ENSG00000183155.5	RABIF	protein_coding	1021	504	517	16.3332	5.7578	6.4775
ENSG00000183160.9	TMEM119	protein_coding	955	483	472	14.9655	5.2757	5.9351
ENSG00000183161.6	FANCF	protein_coding	805	436	439	12.2047	4.3024	4.8402
ENSG00000183166.11	CALN1	protein_coding	2	1	1	0.01	0.0035	0.004
ENSG00000183172.9	SMDT1	protein_coding	1285	635	651	37.0396	13.0573	14.6894
ENSG00000183185.9	GABRR3	protein_coding	0	0	0	0	0	0
ENSG00000183186.8	C2CD4C	protein_coding	51	24	28	0.8211	0.2895	0.3256
ENSG00000183196.10	CHST6	protein_coding	417	233	216	2.4137	0.8509	0.9573
ENSG00000183206.17	POTEC	protein_coding	1	0	1	0.007	0.0025	0.0028
ENSG00000183207.14	RUVBL2	protein_coding	8419	4077	4346	118.966	41.9382	47.1802
ENSG00000183208.12	GDPGP1	protein_coding	117	364	384	1.0103	0.3562	0.4007
ENSG00000183230.17	CTNNA3	protein_coding	11	4	7	0.0492	0.0173	0.0195
ENSG00000183246.7	RIMBP3C	protein_coding	0	0	0	0	0	0
ENSG00000183248.12	PRR36	protein_coding	276	225	175	3.0829	1.0868	1.2226
ENSG00000183251.4	OR51B4	protein_coding	0	0	0	0	0	0
ENSG00000183255.12	PTTG1IP	protein_coding	36300	18225	18077	512.0727	180.517	203.0806
ENSG00000183258.12	DDX41	protein_coding	4194	2083	2111	50.0984	17.6608	19.8683
ENSG00000183260.7	ABHD16B	protein_coding	0	132	137	0	0	0
ENSG00000183269.5	OR52E8	protein_coding	0	0	0	0	0	0
ENSG00000183273.7	CCDC60	protein_coding	3	3	0	0.0436	0.0154	0.0173
ENSG00000183281.14	PLGLB1	protein_coding	5	3	2	0.0775	0.0273	0.0307
ENSG00000183283.16	DAZAP2	protein_coding	11644	6208	5961	109.6398	38.6505	43.4816
ENSG00000183287.14	CCBE1	protein_coding	47	28	20	0.3473	0.1224	0.1377
ENSG00000183291.17	SELENOF	protein_coding	9044	4431	4614	205.022	72.2748	81.3088
ENSG00000183303.2	OR5P2	protein_coding	0	0	0	0	0	0
ENSG00000183304.10	FAM9A	protein_coding	0	0	0	0	0	0
ENSG00000183305.13	MAGEA2B	protein_coding	0	0	0	0	0	0
ENSG00000183307.4	TMEM121B	protein_coding	31	15	17	0.305	0.1075	0.121
ENSG00000183309.12	ZNF623	protein_coding	2667	1376	1292	18.6374	6.5701	7.3913
ENSG00000183310.3	OR2T34	protein_coding	0	0	0	0	0	0
ENSG00000183313.4	OR52L1	protein_coding	0	0	0	0	0	0
ENSG00000183317.17	EPHA10	protein_coding	730	355	375	4.4681	1.5751	1.772
ENSG00000183318.11	SPDYE4	protein_coding	2	1	1	0.0939	0.0331	0.0372
ENSG00000183323.13	CCDC125	protein_coding	524	260	264	3.2763	1.155	1.2993
ENSG00000183324.11	REC114	protein_coding	0	1	0	0	0	0
ENSG00000183336.8	BOLA2	protein_coding	0	1	0	0	0	0
ENSG00000183337.17	BCOR	protein_coding	2638	1312	1326	13.1716	4.6433	5.2237
ENSG00000183340.7	JRKL	protein_coding	961	466	495	12.5687	4.4307	4.9845
ENSG00000183346.9	CABCOCO1	protein_coding	15	8	7	0.411	0.1449	0.163
ENSG00000183347.15	GBP6	protein_coding	14	11	3	0.1491	0.0526	0.0591
ENSG00000183354.12	KIAA2026	protein_coding	1306	694	620	7.669	2.7035	3.0414
ENSG00000183378.12	OVCH2	protein_coding	4	2	2	0.0955	0.0337	0.0379
ENSG00000183379.9	SYNDIG1L	protein_coding	14	6	8	0.2569	0.0906	0.1019
ENSG00000183386.10	FHL3	protein_coding	3207	1637	1570	79.8475	28.148	31.6664
ENSG00000183389.5	OR56A4	protein_coding	0	0	0	0	0	0
ENSG00000183395.5	PMCH	protein_coding	0	119	138	0	0	0
ENSG00000183396.4	TMEM89	protein_coding	1	0	1	0.0866	0.0305	0.0344
ENSG00000183401.12	CCDC159	protein_coding	260	568	590	3.1921	1.1253	1.2659
ENSG00000183421.12	RIPK4	protein_coding	1491	952	931	18.5244	6.5303	7.3465
ENSG00000183423.12	LRIT3	protein_coding	18	7	11	0.225	0.0793	0.0892
ENSG00000183426.17	NPIPA1	protein_coding	448	221	229	3.0346	1.0698	1.2035
ENSG00000183431.12	SF3A3	protein_coding	9106	4625	4481	116.6787	41.1319	46.2731
ENSG00000183434.10	TFDP3	protein_coding	9	6	3	0.2652	0.0935	0.1052
ENSG00000183439.9	TRIM61	protein_coding	15	4	12	0.2786	0.0982	0.1105
ENSG00000183454.18	GRIN2A	protein_coding	7	6	1	0.0187	0.0066	0.0074
ENSG00000183463.6	URAD	protein_coding	0	0	0	0	0	0
ENSG00000183474.16	GTF2H2C	protein_coding	84	43	41	0.5252	0.1851	0.2083
ENSG00000183475.13	ASB7	protein_coding	636	358	315	5.9448	2.0957	2.3576
ENSG00000183476.12	SH2D7	protein_coding	21	147	159	0.3637	0.1282	0.1442
ENSG00000183479.12	TREX2	protein_coding	47	24	23	0.8638	0.3045	0.3426
ENSG00000183484.12	GPR132	protein_coding	219	109	110	2.6054	0.9185	1.0333
ENSG00000183486.13	MX2	protein_coding	3127	1628	1499	12.0073	4.2328	4.7619
ENSG00000183495.14	EP400	protein_coding	2521	1348	1422	6.9722	2.4579	2.7651
ENSG00000183496.6	MEX3B	protein_coding	462	242	220	5.309	1.8715	2.1055
ENSG00000183508.5	TENT5C	protein_coding	186	83	103	1.6414	0.5786	0.651
ENSG00000183513.9	COA5	protein_coding	959	469	491	17.362	6.1205	6.8855
ENSG00000183520.12	UTP11	protein_coding	3088	1549	1539	45.5714	16.0649	18.0729
ENSG00000183527.12	PSMG1	protein_coding	2280	1161	1119	52.8631	18.6354	20.9647
ENSG00000183530.14	PRR14L	protein_coding	3235	1627	1608	13.6685	4.8185	5.4207
ENSG00000183542.5	KLRC4	protein_coding	0	0	0	0	0	0
ENSG00000183549.10	ACSM5	protein_coding	9	4	6	0.1133	0.0399	0.0449
ENSG00000183560.9	IZUMO1R	protein_coding	5	4	1	0.3017	0.1063	0.1196
ENSG00000183569.18	SERHL2	protein_coding	81	95	114	1.4327	0.505	0.5682
ENSG00000183570.16	PCBP3	protein_coding	967	452	523	7.0663	2.491	2.8024
ENSG00000183571.11	PGPEP1L	protein_coding	6	6	0	0.184	0.0649	0.073
ENSG00000183576.13	SETD3	protein_coding	2115	1032	1083	20.3488	7.1734	8.07
ENSG00000183578.8	TNFAIP8L3	protein_coding	345	158	187	6.6928	2.3594	2.6543
ENSG00000183579.16	ZNRF3	protein_coding	1075	531	544	7.6746	2.7055	3.0436
ENSG00000183580.10	FBXL7	protein_coding	743	383	360	7.6124	2.6835	3.019
ENSG00000183597.16	TANGO2	protein_coding	325	471	491	2.1928	0.773	0.8696
ENSG00000183598.4	H3C13	protein_coding	2	1	1	0.2128	0.075	0.0844
ENSG00000183605.17	SFXN4	protein_coding	1533	767	766	39.9423	14.0806	15.8405
ENSG00000183607.10	GKN2	protein_coding	1	0	1	0.0317	0.0112	0.0126
ENSG00000183615.6	FAM167B	protein_coding	162	88	74	8.5354	3.0089	3.385
ENSG00000183617.5	MRPL54	protein_coding	809	417	393	40.98	14.4464	16.2521
ENSG00000183621.15	ZNF438	protein_coding	860	440	420	10.0562	3.5451	3.9882
ENSG00000183624.14	HMCES	protein_coding	3721	1881	1840	66.7124	23.5176	26.4572
ENSG00000183625.15	CCR3	protein_coding	44	19	25	0.6153	0.2169	0.244
ENSG00000183628.14	DGCR6	protein_coding	11	55	56	0.1063	0.0375	0.0421
ENSG00000183629.13	GOLGA8G	protein_coding	0	0	0	0	0	0
ENSG00000183631.5	PRR32	protein_coding	0	0	0	0	0	0
